,date,title,url
991,2015-09-29,Should we be surprised?,https://daphnecaruanagalizia.com/2015/09/should-we-be-surprised/
992,2015-09-29,He’s still hanging around,https://daphnecaruanagalizia.com/2015/09/hes-still-hanging-around/
993,2015-09-29,How dramatic,https://daphnecaruanagalizia.com/2015/09/how-dramatic/
994,2015-10-28,Malta’s ambassador to Belgium explains his work: “Niddeffsu ahna fir-relations.”,https://daphnecaruanagalizia.com/2015/10/maltas-ambassador-to-belgium-explains-his-work-niddeffsu-ahna-fir-relations/
995,2015-10-28,Looks like the prime minister has bought Michelle’s Christmas present already,https://daphnecaruanagalizia.com/2015/10/looks-like-the-prime-minister-has-bought-michelles-christmas-present-already/
996,2015-10-28,The French respond to Joseph Muscat’s tweet about the perils of salami,https://daphnecaruanagalizia.com/2015/10/the-french-respond-to-joseph-muscats-tweet-about-the-perils-of-salami/
997,2015-10-28,"Looking sharp, Mr Chetcuti",https://daphnecaruanagalizia.com/2015/10/looking-sharp-mr-chetcuti/
998,2015-10-28,News from the Pre-decided Tender front,https://daphnecaruanagalizia.com/2015/10/news-from-the-pre-decided-tender-front/
999,2015-10-28,Man in staged electoral campaign “visit” put on state payroll at Transport Malta,https://daphnecaruanagalizia.com/2015/10/man-in-staged-electoral-campaign-visit-put-on-state-payroll-at-transport-malta/
1000,2015-10-27,Erin Tanti pulls out of university,https://daphnecaruanagalizia.com/2015/10/erin-tanti-pulls-out-of-university/
1001,2015-10-27,The Department of Information gets its Chrises confused,https://daphnecaruanagalizia.com/2015/10/the-department-of-information-gets-its-chrises-confused/
1002,2015-10-27,"Ham cancer warning is “Muslim conspiracy”, says leader of Ghaqda Patriotti Maltin",https://daphnecaruanagalizia.com/2015/10/ham-cancer-warning-is-muslim-conspiracy-says-leader-of-ghaqda-patriotti-maltin/
1003,2015-10-27,Prime minister tweets about salami,https://daphnecaruanagalizia.com/2015/10/prime-minister-tweets-about-salami/
1004,2015-10-27,"UPDATED/Is this a stag party, or what?",https://daphnecaruanagalizia.com/2015/10/is-this-a-stag-party-or-what/
1005,2015-11-30,Army Minister’s communications man mocks soldiers and says they have no balls,https://daphnecaruanagalizia.com/2015/11/army-ministers-communications-man-mocks-soldiers-and-says-they-have-no-balls/
1006,2015-11-30,"And in other news, Jesmond Mugliett is learning how to tango",https://daphnecaruanagalizia.com/2015/11/and-in-other-news-jesmond-mugliett-is-learning-how-to-tango/
1007,2015-11-30,CEO of illegal Montekristo zoo (a lawyer) tries to shift blame for tiger incident onto “Malta’s low standards”,https://daphnecaruanagalizia.com/2015/11/ceo-of-illegal-montekristo-zoo-a-lawyer-tries-to-shift-blame-for-tiger-incident-onto-maltas-low-standards/
1008,2015-11-30,The real reason that the welcome ceremony for Queen Elizabeth had to be shifted from the Palace in Valletta,https://daphnecaruanagalizia.com/2015/11/the-real-reason-that-the-welcome-ceremony-for-queen-elizabeth-had-to-be-shifted-from-the-palace-in-valletta/
1009,2015-11-29,Tiger incident at illegal Caqnu zoo makes the Daily Mail today,https://daphnecaruanagalizia.com/2015/11/tiger-incident-at-illegal-caqnu-zoo-makes-the-daily-mail-today/
1010,2015-11-29,The Muscat twins and the prime minister’s mother go to lunch with the Commonwealth spouses,https://daphnecaruanagalizia.com/2015/11/the-muscat-twins-go-to-lunch-with-the-commonwealth-spouses/
1011,2015-11-29,Here’s another way of looking at things,https://daphnecaruanagalizia.com/2015/11/heres-another-way-of-looking-at-things/
1012,2015-11-29,Last night’s gown,https://daphnecaruanagalizia.com/2015/11/last-nights-gown/
1013,2015-11-29,Ronnie Pellegrini is also on the Local Governance Board and Malta Freeport Corporation board,https://daphnecaruanagalizia.com/2015/11/ronnie-pellegrini-is-also-on-the-local-governance-board/
1014,2015-11-29,Now we know why Helena Dalli has elastic views on violent threats,https://daphnecaruanagalizia.com/2015/11/now-we-know-why-helena-dalli-has-elastic-views-on-violent-threats/
1015,2015-11-29,"Siege mentality – it never goes away, does it",https://daphnecaruanagalizia.com/2015/11/siege-mentality-it-never-goes-away-does-it/
1016,2015-12-31,Let’s end the year on a festive note with our old friend Rita the ‘Dessert’ Princess,https://daphnecaruanagalizia.com/2015/12/lets-end-the-year-on-a-festive-note-with-our-old-friend-rita/
1017,2015-12-31,Here’s another one who thinks he’s a Christmas gift that keeps on giving,https://daphnecaruanagalizia.com/2015/12/heres-another-one-who-thinks-hes-a-christmas-gift-that-keeps-on-giving/
1018,2015-12-31,Joseph Muscat’s President of the Law Commission really wants us to look at him this Christmas,https://daphnecaruanagalizia.com/2015/12/joseph-muscats-president-of-the-law-commission-really-wants-us-to-look-at-him/
1019,2015-12-31,The police: award-winning parking,https://daphnecaruanagalizia.com/2015/12/the-police-award-winning-parking/
1020,2015-12-30,Corrupt policeman’s San Anton villa for sale at €1.5 million,https://daphnecaruanagalizia.com/2015/12/corrupt-ex-police-inspectors-san-anton-villa-for-sale-at/
1021,2015-12-30,Former Police & Army Minister looks to buy bright yellow Ford Escort Mk 1,https://daphnecaruanagalizia.com/2015/12/former-police-army-minister-looks-to-buy-bright-yellow-ford-escort-mk-1/
1022,2015-12-30,Frankie Grima u Chris Cardona Taghna Lkoll,https://daphnecaruanagalizia.com/2015/12/frankie-grima-u-chris-cardona-taghna-lkoll/
1023,2015-12-30,Yet another room with a view,https://daphnecaruanagalizia.com/2015/12/yet-another-room-with-a-view/
1024,2015-12-30,A Taghna Lkoll appointment to the UN,https://daphnecaruanagalizia.com/2015/12/a-taghna-lkoll-appointment-to-the-un/
1025,2015-12-28,Is that a very big man or has Dorianne shrunk the Kink of the Sawt on a hot cycle?,https://daphnecaruanagalizia.com/2015/12/is-that-a-big-man-or-has-dorianne-shrunk-the-kink-of-the-sawt-on-a-hot-cycle/
1026,2015-12-28,"Dorianne and Jacob don’t have a surname, let alone his",https://daphnecaruanagalizia.com/2015/12/dorianne-and-jacob-dont-have-a-surname/
1027,2016-01-31,"You’d think they’d have the sense to keep this exchange private, over coffee or a drink",https://daphnecaruanagalizia.com/2016/01/youd-think-theyd-have-the-sense-to-keep-this-exchange-private-over-coffee-or-a-drink/
1028,2016-01-31,Bunny Boiler No. 1 is jealous of all the attention I’m paying to Bunny Boiler No. 2,https://daphnecaruanagalizia.com/2016/01/bunny-boiler-no-1-is-jealous-of-all-the-attention-im-paying-to-bunny-boiler-no-2/
1029,2016-01-31,Law Commissioner says: “Tranquillity is one of my pastimes.”,https://daphnecaruanagalizia.com/2016/01/law-commissioner-says-tranquillity-is-one-of-my-pastimes/
1030,2016-01-31,They make the political robber barons of the 1980s look like petty criminals,https://daphnecaruanagalizia.com/2016/01/they-make-the-robber-barons-of-the-1980s-look-like-petty-criminals/
1031,2016-01-31,Muscat asked Schembri whether she was “sitting down” before thrilling her like Father Christmas,https://daphnecaruanagalizia.com/2016/01/muscat-asked-schembri-whether-she-was-sitting-down-before-thrilling-her-like-father-christmas/
1032,2016-01-31,"European Commission investigating Malta’s visas to 7,000 Algerians",https://daphnecaruanagalizia.com/2016/01/european-commission-investigating-maltas-visas-to-7000-algerians/
1033,2016-01-31,“Ask not what I do for you” – Mrs Konrad Mizzi’s contract is up for renewal,https://daphnecaruanagalizia.com/2016/01/ask-not-what-i-do-for-you-mrs-konrad-mizzis-contract-is-up-for-renewal/
1034,2016-01-31,Muscat prepares the way for Michael Falzon to become Labour Party deputy leader,https://daphnecaruanagalizia.com/2016/01/muscat-prepares-the-way-for-michael-falzon-to-become-deputy-leader-of-the-labour-party/
1035,2016-01-31,THE LITHIUM DIARIES/Chapter 4: The Canary King (Il-Kink tal-Kanalini),https://daphnecaruanagalizia.com/2016/01/the-lithium-diarieschapter-4-the-canary-king-il-kink-tal-kanarini/
1036,2016-01-31,"THE LITHIUM DIARIES/Chapter 3: The Law Commissioner says his reputation is worth more than €10,000",https://daphnecaruanagalizia.com/2016/01/the-lithium-diarieschapter-3-the-law-commissioner-says-his-reputation-is-worth-more-than-e10000/
1037,2016-01-31,"THE LITHIUM DIARIES/Chapter 2: The Law Commissioner’s folders of comments, speeches and school reports",https://daphnecaruanagalizia.com/2016/01/the-lithium-diarieschapter-2-the-law-commissioners-folders-of-comments-speeches-and-school-reports/
1038,2016-02-29,Opposition leader’s press conference outside Parliament House this evening,https://daphnecaruanagalizia.com/2016/02/opposition-leaders-press-conference-outside-parliament-house/
1039,2016-02-29,Now they’re not even pretending to work for their money,https://daphnecaruanagalizia.com/2016/02/now-theyre-not-even-pretending-to-work-for-their-money/
1040,2016-02-29,Konrad Mizzi has explained what all this wealth is that he keeps telling us about,https://daphnecaruanagalizia.com/2016/02/konrad-mizzi-has-explained-what-all-this-wealth-is-that-he-keeps-telling-us-about/
1041,2016-02-29,TOP COMMENT: He can dissolve his company tomorrow and set up another five in Panama the day after,https://daphnecaruanagalizia.com/2016/02/top-comment-he-can-dissolve-his-company-tomorrow-and-set-up-another-five-in-panama-the-day-after/
1042,2016-02-29,In the Azerbaijani press,https://daphnecaruanagalizia.com/2016/02/in-the-azerbaijani-press/
1043,2016-02-29,Now where have I put those assets?,https://daphnecaruanagalizia.com/2016/02/now-where-have-i-put-those-assets/
1044,2016-02-29,Money laundering? What money laundering?,https://daphnecaruanagalizia.com/2016/02/money-laundering-what-money-laundering/
1045,2016-02-29,Where’s my Panama hat?,https://daphnecaruanagalizia.com/2016/02/wheres-my-panama-hat/
1046,2016-02-29,A company in Panama is very aspirational,https://daphnecaruanagalizia.com/2016/02/a-company-in-panama-is-very-aspirational/
1047,2016-02-29,We’re doing some family planning,https://daphnecaruanagalizia.com/2016/02/words-that-will-pass-into-legend-3/
1048,2016-02-29,It’s a free country and I’m rich,https://daphnecaruanagalizia.com/2016/02/words-that-will-pass-into-legend-2/
1049,2016-03-31,WATCH/The Brazil tutorial,https://daphnecaruanagalizia.com/2016/03/watchthe-brazil-tutorial/
1050,2016-03-31,No. 4/Mrs Muscat walks down to the pool in her kaftan at the Hotel Atlantis the Palm in Dubai,https://daphnecaruanagalizia.com/2016/03/mrs-muscat-walks-pool-kaftan-hotel-atlantis-palm-dubai/
1051,2016-03-31,"Look at these idiots: the Ministers of Finance, Justice and Social Policy",https://daphnecaruanagalizia.com/2016/03/look-idiots-ministers-finance-justice-social-policy/
1052,2016-03-31,CURTAINGATE: slave labour rates in prison sweatshop,https://daphnecaruanagalizia.com/2016/03/curtaingate-slave-labour-rates-prison-sweatshop/
1053,2016-03-31,The royal couple on their return from the desert,https://daphnecaruanagalizia.com/2016/03/royal-couple-return-desert/
1054,2016-03-31,"“I woss on holitay, my dyirr. I woss in trensitt.”",https://daphnecaruanagalizia.com/2016/03/woss-holitay-dyirr-woss-trensitt/
1055,2016-03-31,"“Slave labour is normal in Dubai, my dyirrrr.”",https://daphnecaruanagalizia.com/2016/03/slave-labour-normal-dubai-dear/
1056,2016-03-31,Finance Minister tweets: “Lol”,https://daphnecaruanagalizia.com/2016/03/finance-minister-tweets-lol/
1057,2016-03-31,Our Queen. Off with her head.,https://daphnecaruanagalizia.com/2016/03/queen-off-head/
1058,2016-03-30,Mrs Muscat models dresses donated to her by Mary Grace Pisani of Fersani,https://daphnecaruanagalizia.com/2016/03/mrs-muscat-models-dresses-donated-mary-grace-pisani-fersani/
1059,2016-03-30,Mary Grace Pisani gives dresses to Michelle Muscat’s PA too,https://daphnecaruanagalizia.com/2016/03/mary-grace-pisani-gives-dresses-michelle-muscats-pa/
1060,2016-04-30,"Yes, but it’s not his house, is it?",https://daphnecaruanagalizia.com/2016/04/yes-not-house/
1061,2016-04-29,"The new Minister for Gambling, Remote Gaming and Casinos",https://daphnecaruanagalizia.com/2016/04/new-minister-gambling-remote-gaming-casinos/
1062,2016-04-29,The new Labour deputy leader (after another sham election),https://daphnecaruanagalizia.com/2016/04/new-labour-deputy-leader-dead-cert/
1063,2016-04-29,Muscat cut a deal with Cardona to accommodate Mallia,https://daphnecaruanagalizia.com/2016/04/pass-me-the-cyanide/
1064,2016-04-29,"There’s something VERY wrong with this man, and it’s not just corruption",https://daphnecaruanagalizia.com/2016/04/theres-something-wrong-man-not-just-corruption/
1065,2016-04-29,"Can it get any worse? Yes, it can.",https://daphnecaruanagalizia.com/2016/04/can-get-worse-yes-can/
1066,2016-04-29,They’ve already got the news about Muscat and Mizzi in Mexico,https://daphnecaruanagalizia.com/2016/04/theyve-already-got-news-muscat-mizzi-mexico/
1067,2016-04-29,The faces of corruption and sleaze,https://daphnecaruanagalizia.com/2016/04/sleaze-corruption-looks-like/
1068,2016-04-29,Blessed are the brainless,https://daphnecaruanagalizia.com/2016/04/blessed-are-the-brainless/
1069,2016-04-29,He’s got a serkin. Now all he needs is a pastizz.,https://daphnecaruanagalizia.com/2016/04/hes-got-serkin-now-needs-pastizz/
1070,2016-04-29,President of Malta Institute of Accountants emails all members,https://daphnecaruanagalizia.com/2016/04/president-malta-institute-accountants-emails-members/
1071,2016-05-31,No. 2/HOSPITAL PRIVATISATION SCANDAL: John Dalli deals with subcontractors in Dubai ahead of tender/Keith Schembri pledges business to those who work with front man Ram Tumuluri,https://daphnecaruanagalizia.com/2016/05/hospital-privatisation-corruption-scandal-john-dalli-negotiates-subcontractors-dubaikeith-schembri-pledges-business-work-go/
1072,2016-05-30,"Panama company: Konrad Mizzi’s $240,000 a year in “consultancy fees”",https://daphnecaruanagalizia.com/2016/05/panama-company-konrad-mizzis-240000-year-consultancy-fees/
1073,2016-05-30,Bleeding people dry to fill their pockets,https://daphnecaruanagalizia.com/2016/05/bleeding-people-dry-fill-pockets/
1074,2016-05-30,The mayor of Zurrieq is a total disgrace,https://daphnecaruanagalizia.com/2016/05/mayor-zurrieq-total-disgrace/
1075,2016-05-30,The benefit of hindsight: 20 June 2013 and a Department of Information press release,https://daphnecaruanagalizia.com/2016/05/benefit-hindsight-20-june-2013/
1076,2016-05-30,"Hillman/Schembri scandal: Prime Minister’s Office gives Allied Newspapers €800,000 tender for EU Presidency “marketing and communications”",https://daphnecaruanagalizia.com/2016/05/hillmanschembri-scandal-prime-ministers-office-gives-allied-newspapers/
1077,2016-05-30,Phyllis Muscat lunches with Prime Minister and Transport Authority chairman who gave her daughter a job in London,https://daphnecaruanagalizia.com/2016/05/phyllis-muscat-lunches-prime-minister-transport-authority-chairman-gave-daughter-job-london/
1078,2016-05-30,Saturday night: Glenn Bedingfield at Pama Kentucky Fried Chicken with Mrs Muscat,https://daphnecaruanagalizia.com/2016/05/saturday-night-glenn-bedingfield-pama-kentucky-fried-chicken-mrs-muscat/
1079,2016-05-30,“Promoting money as the justification for everything is a disgusting political creed”,https://daphnecaruanagalizia.com/2016/05/promoting-money-justification-everything-disgusting-political-creed/
1080,2016-05-30,The Sunday Times leading article: THE PRESS UNDER SIEGE,https://daphnecaruanagalizia.com/2016/05/sunday-times-leading-article/
1081,2016-05-30,I hope people understand the threatening implications – for them – of this behaviour,https://daphnecaruanagalizia.com/2016/05/hope-people-understand-threatening-implications-behaviour/
1082,2016-06-30,The best comedy has a proper message,https://daphnecaruanagalizia.com/2016/06/daily-show-trevor-noah/
1083,2016-06-29,Looks like Nigel Farage and Boris Johnson will soon have a new border to control,https://daphnecaruanagalizia.com/2016/06/looks-like-nigel-farage-boris-johnson-will-soon-new-border-control/
1084,2016-06-29,"“As of this evening, I see no way back from the Brexit vote. This is no time for wishful thinking, but rather to grasp reality” – Angela Merkel",https://daphnecaruanagalizia.com/2016/06/evening-see-no-way-back-brexit-vote-no-time-wishful-thinking-rather-grasp-reality-angela-merkel/
1085,2016-06-29,Richard Quest/CNN with Nigel Farage,https://daphnecaruanagalizia.com/2016/06/richard-questcnn-nigel-farage/
1086,2016-06-29,This is the sort of “news reporting” that created anti-EU sentiment among the English,https://daphnecaruanagalizia.com/2016/06/sort-news-reporting-created-anti-eu-sentiment-among-english/
1087,2016-06-29,Jeremy Corbyn loses confidence vote – says he won’t resign,https://daphnecaruanagalizia.com/2016/06/jeremy-corbyn-loses-confidence-vote-says-wont-resign/
1088,2016-06-28,“Bitter and twisted Simple Simon just doesn’t get it”,https://daphnecaruanagalizia.com/2016/06/bitter-twisted-simple-simon-just-doesnt-get/
1089,2016-06-28,The usual Joey-No-Mates scenario,https://daphnecaruanagalizia.com/2016/06/usual-joey-no-mates-scenario/
1090,2016-06-28,Mario ‘Stasi University of East Berlin’ Vella to be new governor of the Central Bank,https://daphnecaruanagalizia.com/2016/06/83546/
1091,2016-06-28,Superstitious Mediterranean peasant makes ‘evil eye’ gesture in Brussels,https://daphnecaruanagalizia.com/2016/06/superstitious-mediterranean-peasant-makes-evil-eye-gesture-brussels/
1092,2016-06-28,And for those of you who haven’t woken up to the fact that Nigel Farage is a proto-fascist,https://daphnecaruanagalizia.com/2016/06/havent-woken-fact-nigel-farage-proto-fascist/
1093,2016-07-31,"Neville Gafa, who has been reported to the police for corruption involving Libyan medical visas, is a close associate of Konrad Mizzi, Keith Schembri and Joseph Muscat",https://daphnecaruanagalizia.com/2016/07/neville-gafa-reported-police-corruption-involving-libyan-medical-visas-close-associate-konrad-mizzi-keith-schembri-joseph-muscat/
1094,2016-07-31,UPDATED/Konrad Mizzi and Keith Schembri flew out of Malta together yesterday evening,https://daphnecaruanagalizia.com/2016/07/konrad-mizzi-keith-schembri-flew-malta-together-yesterday-evening/
1095,2016-07-30,They are no longer numbers: photographs of journalists being taken away by the Turkish police,https://daphnecaruanagalizia.com/2016/07/no-longer-numbers-photographs-journalists-taken-away-turkish-police/
1096,2016-07-30,"Still doggedly uploading pictures of himself, but sadly, still on the shelf with his 425 canaries",https://daphnecaruanagalizia.com/2016/07/still-doggedly-uploading-pictures-sadly-still-shelf-canaries/
1097,2016-07-30,"This is the sort of thing he does when he’s ANGLING to be asked, and not when he’s been asked",https://daphnecaruanagalizia.com/2016/07/sort-thing-hes-angling-asked-not-hes-asked/
1098,2016-07-30,Put your girlfriend on the state payroll and then get her to fight your battles,https://daphnecaruanagalizia.com/2016/07/put-girlfriend-state-payroll-get-fight-battles/
1099,2016-07-30,Television Malta’s new chief executive officer – another one to add to the freak show of Maltese public life,https://daphnecaruanagalizia.com/2016/07/television-maltas-new-chief-executive-officer-another-one-add-freak-show/
1100,2016-07-30,MI5 warns of dangers in allowing Chinese involvement in Britain’s infrastructure,https://daphnecaruanagalizia.com/2016/07/84260/
1101,2016-07-30,"The new CEO of Malta’s public service broadcaster, TVM",https://daphnecaruanagalizia.com/2016/07/new-ceo-maltas-public-service-broadcaster-tvm/
1102,2016-07-30,Corrupt cabinet minister and corrupt government envoy in PR push at Paola feast,https://daphnecaruanagalizia.com/2016/07/corrupt-cabinet-minister-corrupt-government-envoy-pr-push-paola-feast/
1103,2016-07-30,The ‘slice of bacon’ mentality that brings us down,https://daphnecaruanagalizia.com/2016/07/slice-bacon-mentality-brings-us/
1104,2016-08-24,We all know that Konrad Mizzi is still Energy Minister,https://daphnecaruanagalizia.com/2016/08/know-konrad-mizzi-still-energy-minister/
1105,2016-08-24,The Malta Independent publishes Viber messages between Libyan middleman and Neville Gafa,https://daphnecaruanagalizia.com/2016/08/malta-independent-publishes-viber-messages-libyan-middleman-neville-gafa/
1106,2016-08-24,John Bundy and Joseph Muscat: the start of the bromance in May 2009,https://daphnecaruanagalizia.com/2016/08/john-bundy-joseph-muscat-start-bromance-may-2009/
1107,2016-08-24,"Instead of planting trees, they talk about AFFORESTATION",https://daphnecaruanagalizia.com/2016/08/instead-planting-trees-talk-afforestation/
1108,2016-08-23,Politician jailed in Britain for claiming he lived at one address when he lived at another,https://daphnecaruanagalizia.com/2016/08/politician-jailed-britain-claiming-lived-one-address-lived-another-one/
1109,2016-08-23,Sai Mizzi Liang’s contract expires on Friday,https://daphnecaruanagalizia.com/2016/08/sai-mizzi-liangs-contract-expires-friday/
1110,2016-08-23,Call for applications for post of Lands Authority CEO opens on 19th August and closes on 29th August,https://daphnecaruanagalizia.com/2016/08/call-applications-post-lands-authority-ceo-opens-19th-august-closes-26th-august/
1111,2016-08-23,"Yes, this is the CEO of the national broadcaster",https://daphnecaruanagalizia.com/2016/08/yes-ceo-national-broadcaster/
1112,2016-08-23,Michael Sandel: The lost art of democratic debate,https://daphnecaruanagalizia.com/2016/08/michael-sandel-lost-art-democratic-debate/
1113,2016-08-22,UPDATED/The Franciscan nuns and Fort Cambridge bonds,https://daphnecaruanagalizia.com/2016/08/franciscan-nuns-fort-cambridge-bonds/
1114,2016-08-22,Now TVM has axed Salvu Mallia’s show,https://daphnecaruanagalizia.com/2016/08/now-tvm-axed-salvu-mallias-show/
1115,2016-09-30,BREAKING/European Court of Auditors candidate rejected for involvement in cocaine cover-up to be made a judge in Malta’s Courts of Justice,https://daphnecaruanagalizia.com/2016/09/breakingeuropean-court-auditors-candidate-rejected-involvement-cocaine-cover-made-judge-maltas-courts-justice/
1116,2016-09-30,Karl Stagno Navarra: busy brown-nosing his employers in the Labour skip,https://daphnecaruanagalizia.com/2016/09/karl-stagno-navarra-busy-brown-nosing-employers-labour-skip/
1117,2016-09-30,Leo Brincat – an insult to the European Court of Auditors,https://daphnecaruanagalizia.com/2016/09/leo-brincat-insult-european-court-auditors/
1118,2016-09-30,TVM’s new schedule includes show hosted by its own government-appointed deputy chairman,https://daphnecaruanagalizia.com/2016/09/tvms-new-schedule-includes-show-hosted-government-appointed-deputy-chairman/
1119,2016-09-29,Keith Schembri has been busy tweeting and retweeting,https://daphnecaruanagalizia.com/2016/09/keith-schembri-busy-tweeting-retweeting/
1120,2016-09-29,“The right to protest is an integral part of freedom of expression” – judge to the police,https://daphnecaruanagalizia.com/2016/09/right-protest-integral-part-freedom-expression-magistrate-police/
1121,2016-09-29,Malta: now famous in Saigon,https://daphnecaruanagalizia.com/2016/09/malta-now-famous-saigon/
1122,2016-09-29,"Komori confirms that all sales go through its official distributor, Kasco",https://daphnecaruanagalizia.com/2016/09/komori-confirms-sales-go-official-distributor-kasco/
1123,2016-09-29,People in Malta elect bad characters because they don’t understand this,https://daphnecaruanagalizia.com/2016/09/people-malta-elect-bad-characters-dont-understand/
1124,2016-09-29,Language warning: David Thake speaks to Doris,https://daphnecaruanagalizia.com/2016/09/language-warning-david-thake-speaks-doris/
1125,2016-09-29,Is the Bank of Valletta being run like a bank or a trough for the Labour government?,https://daphnecaruanagalizia.com/2016/09/bank-valletta-run-like-bank-trough-labour-government/
1126,2016-10-31,Bluestone Special Situation 4 Ltd: the cover for the mysterious people to whom the government signed over the hospitals,https://daphnecaruanagalizia.com/2016/10/bluestone-special-situation-4-ltd-cover-mysterious-people-government-signed-hospitals/
1127,2016-10-31,Konrad Mizzi/Ram Tumuluri “side letter” agreement obtained by this website,https://daphnecaruanagalizia.com/2016/10/konrad-mizziram-tumuluri-side-letter-agreement-leaked-website/
1128,2016-10-31,"Government makes €310.5 million from sale of Maltese citizenship, and nobody knows where the money is",https://daphnecaruanagalizia.com/2016/10/government-makes-e310-5-million-sale-maltese-citizenship-nobody-knows-money/
1129,2016-10-31,Nice look for a member of parliament,https://daphnecaruanagalizia.com/2016/10/nice-look-member-parliament/
1130,2016-10-31,"UPDATE 2/Diesel-smuggling, drug-trafficking, car bombs and shootings",https://daphnecaruanagalizia.com/2016/10/diesel-smuggling-drug-trafficking-car-bombs-shootings/
1131,2016-10-31,The Gozo Minister likes his fairytales to have a happy ending,https://daphnecaruanagalizia.com/2016/10/gozo-minister-likes-fairytales-happy-ending/
1132,2016-10-31,Man murdered in car bomb explosion is owner of defunct Soap & Sponge Ltd; shares in subsequent company S & S Bathrooms Ltd listed in his daughter’s name,https://daphnecaruanagalizia.com/2016/10/man-murdered-car-bomb-explosion-owner-soap-sponge-ltd/
1133,2016-10-31,Can these police officers be less confidence-inspiring?,https://daphnecaruanagalizia.com/2016/10/can-police-officers-less-confidence-inspiring/
1134,2016-10-31,Car bomb explosion victim named as John Camilleri k/a Giovanni tas-Sapun,https://daphnecaruanagalizia.com/2016/10/goes-another-smuggler-imagine/
1135,2016-10-30,Prime Minister’s aide knowingly lies to semi-literate audience,https://daphnecaruanagalizia.com/2016/10/prime-ministers-aide-knowingly-lies-semi-literate-audience/
1136,2016-10-30,"Not since the plague of 1813, but definitely since World War II",https://daphnecaruanagalizia.com/2016/10/not-since-plague-1813-definitely-since-world-war-ii/
1137,2016-11-28,Mummy told him to wear a vest – but he overdid it,https://daphnecaruanagalizia.com/2016/11/mummy-told-wear-vest-overdid/
1138,2016-11-25,Muscat won’t be linked to failure – dispatches ministers to face the music instead,https://daphnecaruanagalizia.com/2016/11/muscat-wont-linked-failure-dispatches-ministers-face-music-instead/
1139,2016-11-25,"Constitutional Court judgement: two seats to the Nationalists, but Labour gets to keep its two",https://daphnecaruanagalizia.com/2016/11/constitutional-court-judgement-two-seats-nationalists-labour-gets-keep-two/
1140,2016-11-24,They say they have nothing to hide but behave as though they do,https://daphnecaruanagalizia.com/2016/11/say-nothing-hide-behave-though/
1141,2016-11-24,"If they want to clean up Paceville, they should start by removing the sex clubs",https://daphnecaruanagalizia.com/2016/11/want-clean-paceville-start-removing-sex-clubs/
1142,2016-11-24,Patronage alert: Government ministers should not look for jobs for people,https://daphnecaruanagalizia.com/2016/11/patronage-alert-government-ministers-not-look-jobs-people/
1143,2016-11-24,Prime Minister’s chief of staff seeks protection against publication of health details,https://daphnecaruanagalizia.com/2016/11/prime-ministers-chief-staff-seeks-protection-publication-health-details/
1144,2016-11-23,Almost nobody approves of judges and magistrates from political backgrounds,https://daphnecaruanagalizia.com/2016/11/almost-nobody-approves-judges-magistrates-political-backgrounds/
1145,2016-11-23,Prime Minister’s chief of staff tweets promotions for his shop,https://daphnecaruanagalizia.com/2016/11/prime-ministers-chief-staff-tweets-promotions-shop/
1146,2016-11-23,Justice Minister asks the Speaker to investigate his shadow,https://daphnecaruanagalizia.com/2016/11/justice-minister-asks-speaker-investigate-shadow/
1147,2016-11-23,The Brexit impasse: in a nutshell comment,https://daphnecaruanagalizia.com/2016/11/brexit-impasse-nutshell-comment/
1148,2016-12-31,South American news portal says John Dalli is after Gaddafi millions/suggests ‘hijack’ was anything but,https://daphnecaruanagalizia.com/2016/12/south-american-news-portal-says-john-dalli-gaddafi-millionssuggests-hijack-anything/
1149,2016-12-31,Malta in 2017 – and a happy New Year to you too,https://daphnecaruanagalizia.com/2016/12/malta-2017-happy-new-year/
1150,2016-12-31,Free-spending government asks for people to donate their private property for social projects,https://daphnecaruanagalizia.com/2016/12/free-spending-government-asks-people-donate-private-property-social-projects/
1151,2016-12-31,Contemptible scoundrels play at being idiotic to raise money for cancer meds that they should be budgeting for in government,https://daphnecaruanagalizia.com/2016/12/contemptible-scoundrels-play-idiotic-raise-money-cancer-meds-budgeting-government/
1152,2016-12-31,ED ZL parties with Elena and Angela F while Air Malta nosedives and Alitalia goes bust,https://daphnecaruanagalizia.com/2016/12/ed-zl-parties-elena-angela-f-air-malta-nosedives-alitalia-goes-bust/
1153,2016-12-31,"UPDATED WITH VIDEO/Janice, the Justice Minister and the cheque",https://daphnecaruanagalizia.com/2016/12/janice-owen-cheque/
1154,2016-12-31,"Sickeningly stupid and ignorant: the head of state is confused, and thinks she’s actually the First Lady",https://daphnecaruanagalizia.com/2016/12/sickeningly-stupid-ignorant-head-state-confused-thinks-shes-actually-first-lady/
1155,2016-12-31,Mrs Preca should stop her self-aggrandising poncing for ‘charity’ and the government should do its job,https://daphnecaruanagalizia.com/2016/12/mrs-preca-stop-self-aggrandising-poncing-charity-government-job/
1156,2016-12-31,Joseph Muscat spent €8 million MORE than his office budget this year,https://daphnecaruanagalizia.com/2016/12/joseph-muscat-spent-e8-million-office-budget-year/
1157,2016-12-31,A small-minded government billboard message to make you cringe,https://daphnecaruanagalizia.com/2016/12/small-minded-government-billboard-message-make-cringe/
